id,name,type,typecode,pname,cityname,adname,address,location,tel
B000A87OKV,北京798艺术区-灿艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,酒仙桥路4号798艺术区B区11号高台阶厂库,"116.496475,39.985675",010-59789760;13901232537
B0FFFDG1X7,北京798艺术区A区,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路2号北京798艺术区(西北角),"116.491789,39.986642",[]
B000A8X8TU,北京世纪名人国际书画院,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,北苑路13领地B座10层1003,"116.414625,40.040325",010-51095050
B0FFIMX8D3,北京今日美术馆-3号馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,双井街道百子湾路32号苹果社区北区22院街6号楼087号,"116.468703,39.899995",010-58760600
B0L6XCYBV4,北京介居书院美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,安立路30号,"116.414437,40.017297",15724702186
B0KDVARNRN,北京娘本唐卡艺术馆,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,十里河弘燕南一路北侧山水文园西园6号楼6-108,"116.466277,39.865945",15609730000
B0FFIVH7ND,北京崇德堂文化艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,高碑店路观音堂村398号,"116.527015,39.881697",010-87740368
B000A9JUSC,北京当代弘文画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,草场地258-2号,"116.508412,39.995926",[]
B0KR9UJLTX,北京披雲山房美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,半壁店惠河南街1001号,"116.510834,39.904900",19903716699
B0FFG8DIED,北京朝阳京剧文化艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,泛海社区辛庄一街3号,"116.499086,39.940858",[]
B0HKY5XP5Q,北京瀚水源书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,华威南路6号天雅古玩城702、706、708号,"116.458583,39.871236",13910203708
B0K6XC4JOZ,北京炫文如英艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,西甸路11号院万稼茂商业D座三层305,"116.524751,40.043508",18071471851
B0LAV77H1I,北京画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,安慧北里逸园西区西1门旁(安立路地铁站C东南口步行430米),"116.412725,40.001775",[]
B000A7HTSU,北京画院美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,朝阳公园南路12号,"116.473244,39.933108",010-65025171
B000A8W2DW,北京磴明万荷美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,马泉营2区,"116.50967,40.040099",[]
B000A83SP5,北京艺门画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,崔各庄乡草场地241号,"116.508048,39.997898",[]
B0J2B5TT9V,北极光艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,百子湾路16号楼B区5号楼B座202,"116.485275,39.900275",[]
B000A9LEVV,北极熊画廊,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,798艺术区D区,"116.494651,39.985356",13818114317
B0K0JA9HD4,千秋寺艺术空间,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,东大桥路8号SOHO尚都南塔1202室,"116.453155,39.917656",13260375592;18510892927
B0J6PMW2TV,叁奈艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,水岸南街3号(清河营地铁站D口步行300米),"116.438112,40.050777",18513836815
B0LD1HGQZ8,吴雅明书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,小红门路龙爪树北里312号四川龙爪树宾馆8号楼,"116.455362,39.850262",13691111178
B0I1TC9MO2,嘉兰德画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,798艺术区中二街D06-6,"116.495275,39.985925",13903617908
B0KD1MHSRJ,回声画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,798艺术区707街音响路A05栋120号,"116.493150,39.986725",010-59154821
B0LDHZJJYS,圣云阁书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,高碑店路10号,"116.526553,39.902956",010-65566160;13641289463
B0J6CUIEI6,大望艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,建外街道建国路88号SOHO现代城A座703室,"116.477006,39.907408",13126668688
B0HKZCS0AR,太和艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路798艺术区2号院B10,"116.497724,39.986441",13261081813
B0L1J58ODI,如颜艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路4号798艺术区院内七星东街E0205三层,"116.496577,39.983861",13810410911;15101572672
B0FFGX6E40,子洲美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,高碑店村民俗文化街1701号,"116.537597,39.899844",[]
B0K0VZ8I6J,学渊艺承美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,高碑店文化新大街2号院润福缘12号楼,"116.538090,39.899685",[]
B0KRMS1UQ1,宝兴隆文物艺术馆(北京国粹苑馆),科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,四惠惠河南街盛世龙源南国粹苑B座B1029室,"116.507475,39.902125",[]
B0K1K7DL67,小镇艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,香江北路28号12号楼2楼(王府井奥莱·香江小镇),"116.504993,40.034184",16586666618
B0FFFD5B54,尚巴美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,下甸甲3号尚八国际广告产业园,"116.473439,39.901880",[]
B0MA3ZYLHT,尼画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,七星中街F03,"116.497173,39.981385",15247659866
B0I0DZRVNJ,山中天艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,酒仙桥北路751艺术区北1门,"116.498840,39.987494",010-53328920
B0FFGK980T,山水美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,北杨庄路与弘燕东路交叉口西150米,"116.480923,39.867550",010-87382312
B0L1PM3TDZ,屿梦美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,康居南街与倚秀路交叉口西140米,"116.564375,39.953975",15801536658
B0KKTALAJJ,幼狮美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,双井街道百子湾路16号后现代城B区5号楼A座1楼,"116.484829,39.900227",17610258261;17610311127
B0H3ZOHGDO,广来美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,建外SOHO东区7号楼一层0722,"116.457960,39.905216",[]
B0M61MG3VK,当代唐人艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路2号798艺术区,"116.494728,39.986132",[]
B000A8W8RA,当代唐人艺术中心(一空间),科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,酒仙桥路2号798艺术区D06号,"116.494728,39.986132",010-59789610;010-84475571
B0MGS9N9YP,当代罐头艺术工作室Artjars,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,北京城区望京街2号合生麒麟社2号楼2615室,"116.476932,39.996797",15790702170
B0G3FHI5M3,彩色圆点艺术空间(三元桥店),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,北京城区第三置业B座1601,"116.451525,39.960575",010-84297538;13051228681
B0KKX5515P,影易艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥北路乙十号院星地中心C座F3层,"116.503074,39.985727",010-68008622;19800239803
B0LR2H5KVB,悟空间( Aevum Space),公司企业;公司;公司,170200,北京市,北京市,朝阳区,798艺术区A区,"116.491129,39.986384",[]
B0LR2557WL,旋·艺术空间Spiral Art Space,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,姚家园路团结新里together 20-111bc,"116.469879,39.929225",13693005734;13911730730
B0I2OCUO9Y,星地艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥北路乙10号院,"116.502383,39.985681",17610545501
B0KK6UQL1S,星空现场艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,金盏南路2号金星祈园N栋,"116.582435,39.997819",13811592297
B0FFFZS99P,映艺术中心(映画廊),科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,酒仙桥路4号北京798艺术区七星中街,"116.496451,39.982177",010-59789029;15910244710
B0MUSUBP6Y,晗美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,垡头路417号(垡头地铁站C东南口步行170米),"116.513483,39.860258",[]
B0LATA1DZM,有边空间BOUNDED SPACE,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥798艺术区D-06,"116.495196,39.986136",18629687686
B000A87R06,朝阳规划艺术馆(暂停开放),科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,朝阳公园南路1号,"116.484698,39.945903",010-65910355
B000A81G0A,朝鲜万寿台创作社美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,酒仙桥路4号北京798艺术区内(东北角),"116.495791,39.987126",010-59789316
B0H35A23RU,本一艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,澳洲康都3号楼3单元,"116.462069,40.013454",15010160351;19935695428
B0FFIXES0Z,林大艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,798东街圣之空间对面,"116.496575,39.984775",010-59789564;010-59789565
B000A8W8ND,桥艺术空间,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,酒仙桥路4号798艺术区D09-1,"116.495552,39.984359",010-59789980;13020091962
B0FFIWI8OE,楠德艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,东大桥路甲25号,"116.449828,39.916767",15801499621
B000A8UHMH,汉方美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,顺白路汉方艺术区D座2层,"116.495585,40.042798",18310941781
B0J2G7I1YU,沧浪美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,来广营容和路1号院1号楼,"116.474454,40.022388",010-84932105
B0LA3DBDU6,泡泡玛特文化空间,公司企业;公司;公司,170200,北京市,北京市,朝阳区,朝阳公园南路1号朝阳公园(枣营地铁站A西北口步行280米),"116.476114,39.945111",[]
B0FFHN37SV,波斯文化艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,798东街D08号,"116.496570,39.985970",13241730350
B0J1BMN249,泰康美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,景辉街16号院泰康集团大厦F1层,"116.467798,39.911267",010-61045886
B0H0NNQAQ4,流动美术馆总馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,东坝中街与单店西路交叉口东180M,"116.536827,39.965310",[]
B000AAF9ML,潜望镜艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路4号798艺术区七星东街料阁子,"116.496615,39.983634",17315239216
B000A9LJN1,瀚艺术空间,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,01商务楼东门旁,"116.491129,39.986384",[]
B0MBKUQBH5,火山艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,北影传奇科创园A8栋东南侧50米,"116.582892,39.894320",[]
B000A1217E,炎黄艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,亚运村慧忠路9号,"116.408782,39.995730",010-64912902;010-64910909
B0FFLG70Y8,热点引力科技艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,望京街道望花路9号内热力科技艺术中心大楼,"116.468621,39.986901",010-64715999
B0LKPSZ9VK,熊小米美术馆(姚家园万象汇店),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,平房乡青年北路35号北京姚家园万象汇商场三层L313,"116.516192,39.941061",[]
B000A8VPPM,爱慕美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,望京北路10号爱慕大厦2层,"116.468174,40.013252",010-84776000;010-84788888
B0K3FUN3FI,王清州艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,音响南路797中街,"116.490623,39.986296",010-57623012
B0FFIIIYYF,现代汽车文化中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路4号798艺术区E-1号,"116.493772,39.984135",[]
B0FFFW4SHI,璃墟艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,崔各庄乡何各庄村一号地艺术园区D区(近璃墟雅集),"116.494487,40.042917",[]
B0JBZGM0FI,田雪松书画院(双井分院),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,广渠门外大街5号院28号楼1层商业08(工商银行旁边),"116.453320,39.897252",[]
B0LAUR7F73,申伟光美术馆(朝阳分馆),科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,恒大书院8号楼,"116.432479,40.027063",13581550430;18518067331
B000A85PKD,白盒子艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路2号798艺术区797路B07号,"116.496644,39.986406",13520098088
B000A8W9WH,白石画廊WHITESTONE,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,白石画廊酒仙桥路4号798艺术区七星东街,"116.496392,39.983526",010-59920796
B0LKTRX7G7,睿境艺术空间,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,798艺术区中一街D05,"116.494417,39.985157",[]
B0JUM4UENP,石齐美术馆(三里屯SOHO商场3号楼店),科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,三里屯SOHO商场3-3层,"116.453428,39.932496",010-59359029;15001249653
B0FFL94RG0,禧美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,新勇路与森林公园南路交叉口西北320米,"116.445151,40.029796",[]
B000A85YYA,竞园艺术中心商六-星之屿,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,广渠路3号,"116.510706,39.894239",010-67721608;13321157362;15313915178
B0I26HGZ6Q,笙白艺术空间,公司企业;公司;公司,170200,北京市,北京市,朝阳区,石佛营西二路与朝阳北路辅路交叉口北100米,"116.499684,39.924145",13051010235
B0FFG72MOA,索卡艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,798艺术区B区,"116.493941,39.986915",010-59784808
B0FFF2NDP1,红砖美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,崔各庄乡何各庄村顺白路马泉营西路路口西100米路北,"116.499843,40.042256",010-84576669
B000A81FXA,美仑美术馆·圣之空间,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,酒仙桥路2号798艺术区798中二街D09号,"116.495523,39.984682",010-59789213
B0HG57BCGT,翰艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,318国际艺术园区西区9排5号,"116.492657,40.046419",[]
B0FFH58ULH,艺术仓库,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥路4号院798艺术区七星东街311楼1层5号,"116.496616,39.983665",010-57626300
B0LD45JRE5,艺树空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥街道798艺术区3818库内,"116.495843,39.985677",[]
B000A80ESK,蜂巢当代艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,酒仙桥路4号798艺术区E06室,"116.494447,39.982703",010-59789530
B0FFH45N4H,西五艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,三里屯西五街5号北信京谊大厦F座,"116.454404,39.943187",[]
B0FFHSS4WX,西五艺术中心C5art,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,三里屯西五街5号,"116.453675,39.942675",15811334037
B0M62NTB3G,诚创空间,公司企业;公司企业;公司企业,170000,北京市,北京市,朝阳区,高碑店乡半壁店村惠河南街1106号源创空间大厦,"116.506913,39.902170",[]
B0KBPZT4RT,诚品画廊ESLITEGALLERY,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,北京城区酒仙桥路2号798艺术区797路B06,"116.495463,39.986394",17501029168
B0H24CM12A,路易威登北京Espace文化艺术空间,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,建国门外大街1号国贸西楼F2(国贸地铁站出入口步行220米),"116.457500,39.909503",[]
B0FFKSQXBV,达美中心T5-美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,青年路7号达美中心广场F3层,"116.516525,39.937075",[]
B0FFFALGWM,远阳英明美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,高碑店文化新街华声天桥院内,"116.541954,39.898453",[]
B000A8XRYQ,金台艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,农展馆南路1号朝阳公园西1门内,"116.475379,39.935946",010-65019441
B0FFIKIHRF,金延林艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,酒仙桥北路798艺术区751罐南邻,"116.501489,39.986102",[]
B0K6MHFEZA,铭美术馆(蓝色港湾店),科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,麦子店街道朝阳公园路6号SOLANA蓝色港湾A302,"116.473788,39.948473",[]
B0KGJAXOSX,问·道京都黑陶艺术馆,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,幸福一村三巷与幸福村中路交叉口东南120米,"116.449477,39.935728",15845007906
B000A9VAV9,闳约艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,706北三街,"116.498376,39.987085",[]
B0FFIMSLQL,雍阳美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,崔各庄镇京顺东路北1号,"116.523838,40.024953",[]
B0MA6UL3E8,零秒空间(电子城社区店),公司企业;公司企业;公司企业,170000,北京市,北京市,朝阳区,北京城区酒仙桥路电子城国际总部2期6A座4层,"116.491275,39.981975",4008979009
B000A87P1C,零艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,酒仙桥路2号798艺术区,"116.494263,39.984882",010-59789931
B0I3RNT9CC,颂艺术中心,科教文化服务;展览馆;展览馆,140200,北京市,北京市,朝阳区,酒仙桥798艺术区797路,"116.494236,39.986367",13811529653
B000A8XJCS,香格纳画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,崔各庄机场辅路草场地261号,"116.506251,39.997235",010-64373032
B0JA4MU5M4,高仕画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,驼房营南路东风艺术区北区18-1G,"116.508532,39.958618",[]
B0FFH0WDHI,魔法传奇文化艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,西坝河路临2号院9号楼觿堂文化智库北京文化产权交易中心,"116.448095,39.982664",[]
B0KR2U1OU1,鲸美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,酒仙桥北路乙10号院,"116.502421,39.985596",[]
B0IAGC9QFV,鸿鹄佳艺艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,朝阳区,双桥东路东一时区15号楼1-2层,"116.607085,39.899902",18611195152
B0FFHYCWPE,麦勒画廊,科教文化服务;美术馆;美术馆,140400,北京市,北京市,朝阳区,北京798东街D10,"116.496614,39.984859",010-57626051
B0FFHGMFM4,中华世纪坛艺术馆,科教文化服务;展览馆;展览馆,140200,北京市,北京市,海淀区,复兴路甲9号(近中华世纪坛),"116.321653,39.911337",010-84187900
B0H2ZDBD0F,中华志愿者书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,新建宫门路18号院,"116.290383,39.990574",[]
B0G35UWBY2,中国美术报艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,国家书院美术馆,"116.310780,39.938605",15711102835
B000A85E3F,中间美术馆,科教文化服务;展览馆;展览馆,140200,北京市,北京市,海淀区,杏石口路50号中间艺术区(近杏石口桥),"116.231067,39.954120",010-62730230
B0FFJZTWDN,兰韵美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,西三环北路50院号豪柏国际B1座,"116.312199,39.939305",010-88555099
B0KUXA1IVA,北京丽金空间,公司企业;公司;公司,170200,北京市,北京市,海淀区,魏公村路6号院1号楼(魏公村地铁站D西南口步行270米),"116.320998,39.956344",13001251791
B0FFG730YD,北京实验学校文化艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,阜成路北一街185号,"116.331008,39.925157",[]
B0FFH846KY,北京竹源堂文化艺术中心,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,西三环北路62号国图公司北办公楼B1层,"116.311135,39.935837",[]
B0IB9U8HYV,北京香山观雲文化艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,温泉镇水务管理服务中心南侧90米,"116.193250,40.029624",[]
B0FFKTUYYB,壹美美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,北清路81号院三区2号楼,"116.248313,40.075585",010-59258064
B0FFF5RR3N,大道堂陈仕彬艺术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,北洼路颐安嘉园17号别墅,"116.298715,39.932750",010-88510578
B0K2LUOXF5,幕见北京数字艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,甘家口街道西三环中路11号中央电视塔下,"116.307009,39.919885",18311062565
B0JBMAZPGM,成方书画院(金玉府分院),科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,田村山南路35号院17号楼2层206、207,"116.230865,39.922423",[]
B0M6O7MS1C,智星空间,公司企业;公司;公司,170200,北京市,北京市,海淀区,北京城区北清路81号院一区1号楼21层2101号,"116.245569,40.076429",010-62960787
B0FFHRRRDD,曾来德艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,万泉河路42号(万泉河桥地铁站B东北口步行310米),"116.300388,39.987353",[]
B0KUBHZ6EG,海润美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,海淀南路36号美华·海润大厦F1层,"116.302219,39.973895",18501343668
B0FFK6DUOE,海淀美术馆(北馆),科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,苏家坨镇稻香湖路28号北京稻香·湖景酒店,"116.181036,40.091412",010-58718615
B000A9LF6S,清华大学学院美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,清华园街道双清路30号清华大学美术学院大楼B区一层,"116.33581,39.999616",010-62785903
B0JRCU3L1N,绘视界art,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,西三旗街道建材城西路动街区底商,"116.356975,40.062475",18733565661
B000A625CC,至高美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,长春桥路5号新起点家园-5,"116.303751,39.960747",010-82563601;010-82560366;010-82560266
B0KKVZS7PJ,藏雅艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,北四环西路95号,"116.274220,39.972070",[]
B0FFIVVVQT,诚一斋美术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,海淀区,四季青镇杏石口路中间建筑3区7号楼,"116.232115,39.951145",010-82556815
B0M6JCEXRV,雅明泰美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,海淀区,紫竹院路与长智路交叉口北200米,"116.302136,39.946226",[]
B0LKOAFJMO,青凝空间,公司企业;公司企业;公司企业,170000,北京市,北京市,海淀区,中关村创业大街2号楼3层,"116.306586,39.983670",18911299546
B0HBOAKP5B,中华书画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,石景山区,杨庄大街辅路与杨庄路交叉口东北180米,"116.188447,39.923450",010-68870113
B0I32AIFHR,法海寺壁画艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,石景山区,模式口大街甲47-1号,"116.159496,39.938113",010-68867080
B0KD35QECK,青叶共享艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,石景山区,雍景四季小区院内2号楼底商,"116.205123,39.933516",15201353687
B0K3ZZCQ4S,29号艺术空间,科教文化服务;展览馆;展览馆,140200,北京市,北京市,西城区,白广路29号,"116.358863,39.881825",18610116693
B0HKKSIXH7,七年制画美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,广安门外大街西豪逸景南门底商三楼,"116.341411,39.892444",13718894120
B000A85DF9,中国致公画院,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,德胜门东滨河路小市口胡同-3号院西侧约50米德胜门东滨河路11号楼,"116.383070,39.949977",[]
B0KACUT7O8,中渠艺术中心,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,新居东里4号1层104,"116.346544,39.890808",13002238391
B0LB4SNZZI,众艺生辉美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,南新华街25号2层,"116.384172,39.895825",18101309217
B0K2LLPBQT,北京华天艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,新街口外大街甲14号院十月大厦四层,"116.371837,39.958773",[]
B0M6TR6CQO,北京展览馆-第十届中国北京国际美术双年展,科教文化服务;展览馆;展览馆,140200,北京市,北京市,西城区,北京展览馆西2门北240米,"116.343225,39.941125",[]
B000A84FVJ,北京市西城区青少年美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,前门西大街10号附近,"116.386383,39.899181",010-63186531;010-63032189
B0FFFAIUVQ,北京杏坛美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,椿树街道南新华街17号北京第一实验小学和平门校区,"116.384014,39.897466",010-63158563
B0H6RS6EUO,北京梵高星空艺术馆,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,北京坊W2号楼B2层(前门地铁站C西南口步行270米),"116.395604,39.898522",18514469427
B0LBGHU1F7,北京汇宝堂画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,南新华街106号(虎坊桥地铁站B东北口步行250米),"116.384850,39.891496",13661350156
B0IBZ75RJ0,双馨阁画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,琉璃厂东街97号,"116.386177,39.895319",[]
B000A8UL4T,大千画廊美术馆,科教文化服务;美术馆;美术馆,140400,北京市,北京市,西城区,南新华街11号(和平门地铁站D2西南口步行180米),"116.384082,39.898604",010-83169743
B0FFG2Y7HZ,天津画廊,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,琉璃厂西街92号,"116.381150,39.895281",13810294706
B0L6973VJ1,太仆寺红墙文化艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,太仆寺33号院5号楼西侧地下一层,"116.378425,39.912575",13011865035;13910025852
B0KDCLSRJS,楚霖油画艺术空间,科教文化服务;科教文化场所;科教文化场所,140000,北京市,北京市,西城区,柳荫街甲2号,"116.384517,39.940469",18514603739;18514667825
